ID,bld_eui2,log10_eui,BH,FoC_v,retro,BS,Basement,Year,highrise,area_upper,podium,area_podium,CDH,GHI,wind_speed_10m,landuse,food,retail,parking,office,hotel,Dist_mtr,CLABEL,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_start_weekend,Operate_hours_weekend,Operate_hours,BH,bld_submis
106,15.01,1.176380692,57.5231476,,NONE,22,0,1980,1,400,1,337,2.5428901,1431.420044,2.1853299,1,1651.390015,756.9140015,149.9179993,213.4259949,0,209.7188737,荃灣站,,,,,,,,,57.5231476,2014
107,15.09,1.17868924,51.163681,,NONE,14,0,1976,1,322,1,588,2.6503401,1419.359985,3.0106399,11,328.8919983,527.3839722,67.6121979,92.1056976,0,647.9672493,紅磡站,,,,,,,,,51.163681,2014
108,15.26,1.183554534,61.4957504,,NONE,2,0,1978,1,1478,1,1295,2.4712601,1366.77002,1.93946,11,416.6900024,659.8720093,104.8499985,225.2319946,0,485.9129894,火炭站,,,,,,,,,61.4957504,2014
109,15.33,1.185542155,31.3670559,,NONE,21,0,1993,1,92,1,690,2.7577901,1399.27002,2.21786,11,354.6210022,438.6440125,0,282.2139893,0,95.61066622,西灣河站,,,,,,,,,31.3670559,2014
110,15.35,1.18610838,78.804718,,NONE,21,0,1983,1,367,1,1809,2.5428901,1464.650024,4.67625,21,500.6530151,606.1690063,170.2070007,2686.330078,0,3258.108377,灣仔站,Individual Air-Conditioning System,4,,,,,,,78.804718,2013
111,15.43,1.188365926,62.3961754,,NONE,19,0,1959,0,0,1,2619,2.5070801,1413.52002,1.80822,11,909.0130005,2060.229981,0,2764.689941,0,87.56075314,中環站,Individual Air-Conditioning System,3,1,,,,,,62.3961754,2015
112,15.43,1.188365926,24.7932606,,NONE,10,0,1977,1,226,1,5124,2.5070801,1423.73999,3.9737401,11,221.8359985,277.3850098,0,589.2139893,0.148818,386.850008,上環站,Individual Air-Conditioning System,2,0,,,,,,24.7932606,2015
113,15.48,1.189770956,47.3239822,,NONE,22,0,1987,1,180,1,559,2.6503401,1394.52002,3.6512201,11,1278.479981,1007.200012,136.4409943,1046.729981,0,227.3754977,炮台山站,Individual Air-Conditioning System,,,,,,,,47.3239822,2015
114,15.51,1.190611798,78.9428635,2018,retro_after,2,0,1986,0,0,0,0,2.5070801,1451.869995,2.02862,2,0,0,0,0,0,1207.330622,青衣站,,,,,,,,,78.9428635,2014
115,15.59,1.192846115,54.6610489,,NONE,8,1,1969,1,131,1,1272,2.4712601,1405.479981,1.95768,11,2397.110107,2461.040039,16.2413006,756.2030029,0,407.7035363,中環站,,,,,,,,,54.6610489,2014
116,15.76,1.197556213,43.1704445,,NONE,22,0,1980,1,476,1,736,2.6503401,1407.310059,2.5736899,11,59.2981987,457.4060059,0,830.632019,14.8627005,510.0426585,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,43.1704445,2016
117,15.77,1.197831693,46.3259048,,NONE,13,1,1991,1,284,1,1894,2.5428901,1421.920044,2.1289101,11,846.4470215,1313.630005,112.6729965,281.5450134,0,452.0387711,長沙灣站,,,,,,,,,46.3259048,2016
118,15.83,1.199480915,50.8448067,,NONE,14,0,1976,1,345,1,742,2.5787101,1427.76001,2.82757,1,1193.180054,520.2000122,0,913.9979858,88.5100021,54.63381303,太子站,,,,,,,,,50.8448067,2014
119,15.85,1.200029267,44.0533485,,NONE,12,0,1978,1,338,1,1563,2.6145301,1425.939941,2.31128,11,491.3959961,2350.699951,0,1094.420044,0,25.37688113,深水站,,,,,,,,,44.0533485,2014
120,15.88,1.200850498,44.3412971,,NONE,12,0,1977,1,127,1,1398,2.6503401,1418.27002,1.54132,41,2045.619995,711.5020142,57.035099,0,0,557.0365103,長沙灣站,,,,,,,,,44.3412971,2014
121,15.89,1.201123897,64.2143021,,NONE,22,0,1978,1,181,1,1124,2.7219701,1428.859985,2.9251499,11,499.7709961,972.3629761,0,2019.359985,62.3366013,343.7340162,油麻地站,Individual Air-Conditioning System,,,,,,,,64.2143021,2015
122,15.96,1.203032887,125.9432678,2015,retro_after,30,0,2013,1,208,1,3657,2.8294201,1399.640015,2.2560899,1,244.8110046,689.7730103,0,70.6163025,0,228.4672246,西灣河站,,,,,,,,,125.9432678,2016
123,15.97,1.203304916,36.1531372,2018,retro_after,3,0,1989,1,4445,1,4234,2.6145301,1460.640015,1.64861,32,70.4891968,0,0,0,0,1475.825167,屯門站,,,,,,,,,36.1531372,2015
124,16.07,1.206015877,56.7364883,2015,retro_after,19,0,1977,1,282,1,1974,2.6503401,1413.150024,3.3750501,1,1522.5,2086.120117,49.1567993,268.5880127,0,156.5761698,灣仔站,Central Air-Conditioning System,,,8.5,10,8.5,6,56,56.7364883,2013
125,16.16,1.208441356,51.0807877,,NONE,12,0,1977,1,122,1,1272,2.6503401,1428.130005,2.4739699,11,245.345993,1367.430054,88.4834976,950.8200073,0,442.9476744,深水站,,,,,,,,,51.0807877,2017
126,16.28,1.211654401,24.1719246,,NONE,10,1,1965,1,199,1,2442,2.5070801,1410.959961,2.4760599,11,1338.319946,835.526001,71.9998016,2917.810059,0,309.2744759,香港站,Individual Air-Conditioning System,,,,,,,,24.1719246,2014
127,16.35,1.213517757,58.8143883,2015,retro_after,16,0,1973,1,280,1,2128,2.7936001,1421.189941,3.16328,11,915.2139893,1706.98999,172.8670044,792.5280151,162.6869965,203.3573981,尖沙咀站,Individual Air-Conditioning System,,,,,,,,58.8143883,2013
128,16.44,1.215901813,16.689436,2012,retro_before,23,1,1980,1,674,1,3640,2.5070801,1425.569946,3.9825599,11,1484.469971,1056.079956,29.7607002,4429.959961,94.4326019,330.1679056,上環站,Individual Air-Conditioning System,3,0,,,,,,16.689436,2014
129,16.44,1.215901813,146.2261047,,NONE,21,1,1994,1,137,1,434,2.5787101,1384.300049,1.30064,11,933.2399902,783.0689697,74.3856964,88.9281998,0,779.080897,鑽石山站,,,,,,,,,146.2261047,2013
130,16.47,1.216693599,47.6529846,,NONE,13,0,1991,1,80,1,1940,2.5428901,1425.569946,2.2985101,11,268.4989929,1323.180054,141.9400024,977.2860107,0,428.1664706,太子站,,,,,,,,,47.6529846,2013
131,16.5,1.217483944,148.2742615,,NONE,31,0,2003,1,455,1,553,2.7577901,1426.300049,2.67869,1,92.1222992,93.6031036,89.884903,0,0,891.7324493,油麻地站,,,,,,,,,148.2742615,2013
132,16.57,1.219322508,40.0367317,,NONE,13,0,1975,1,167,1,1894,2.5428901,1433.969971,3.73476,1,922.9370117,896.3800049,0,351.8080139,74.040802,441.2714389,西營盤站,Individual Air-Conditioning System,,,,,,,,40.0367317,2020
133,16.6,1.220108088,77.9443207,,NONE,23,0,1982,1,162,1,3640,2.5070801,1425.569946,3.9737401,11,918.8870239,858.2260132,44.148201,3651.469971,37.8927994,383.0114472,上環站,,,,,,,,,77.9443207,2014
134,16.63,1.220892249,50.5386887,,NONE,12,0,1975,1,221,1,308,2.5070801,1408.77002,3.10741,41,1117.479981,510.1960144,75.7404022,19.6928005,91.3654022,233.6166092,上環站,Central Air-Conditioning System,,,,,,,,50.5386887,2013
135,16.67,1.2219356,69.5191803,2012,retro_before,21,0,1967,1,302,1,2317,2.6503401,1413.150024,3.55198,11,370.3880005,1276.369995,40.5624008,278.2929993,1.85114,183.3142992,灣仔站,Individual Air-Conditioning System,3,0,,,,,,69.5191803,2013
136,16.76,1.224274014,21.0393219,,NONE,15,0,1978,1,348,1,5124,2.5070801,1423.73999,3.9737401,11,251.3419952,252.4799957,0,512.8759766,0.940699,382.1952392,上環站,Individual Air-Conditioning System,,,,,,,,21.0393219,2016
137,16.81,1.225567713,61.156559,,NONE,14,0,1975,1,290,1,616,2.7936001,1421.550049,3.5354199,1,647.5059814,183.4230042,171.8150024,77.2893982,0,310.686267,佐敦站,,,,,,,,,61.156559,2017
138,16.92,1.228400359,43.4524727,,NONE,12,0,1985,1,177,1,1244,2.4354501,1379.180054,1.8772,1,937.4420166,1310.209961,93.7789993,418.4570007,0,537.5112083,大埔墟站,,,,,,,,,43.4524727,2017
139,17.04,1.23146959,51.6976357,,NONE,13,0,1988,1,1938,1,2676,2.7219701,1415.339966,3.4739399,41,87.4007034,230.5110016,166.9720001,181.5149994,0,614.9584121,觀塘站,Central Air-Conditioning System,3,1,8,10,8,6,56,51.6976357,2016
140,17.07,1.232233521,57.074295,,NONE,23,0,1974,1,591,1,502,2.7577901,1433.609985,1.9199899,1,1652.219971,501.4200134,0,176.2339935,0,267.5624405,葵芳站,,,,,,,,,57.074295,2015
141,17.13,1.233757363,50.0182762,,NONE,11,0,1993,1,69,1,451,2.7577901,1423.380005,2.6495399,1,541.809021,663.2269897,53.1610985,177.451004,0,1700.484028,旺角東站,,,,,,,,,50.0182762,2018
142,17.23,1.236285277,89.6791687,,NONE,25,0,1992,1,201,1,941,2.7219701,1400.729981,1.15745,11,690.1149902,643.6019897,1.59715,117.6650009,69.4092026,490.3864314,天后站,Individual Air-Conditioning System,,,,,,,,89.6791687,2016
143,17.28,1.237543738,26.1669922,,NONE,10,0,1982,1,79,1,873,2.5070801,1424.839966,2.2251599,11,2270.719971,1092.880005,60.7795982,377.9859924,0,206.4423195,上環站,Individual Air-Conditioning System,1,0,,,,,,26.1669922,2015
144,17.31,1.238297068,48.2346001,,NONE,22,0,1975,1,251,1,1877,2.4354501,1389.050049,2.437,11,902.5020142,757.072998,52.0535011,0,8.4902296,375.6080477,中環站,Individual Air-Conditioning System,,,,,,,,48.2346001,2015
145,17.31,1.238297068,67.5432968,,NONE,23,0,1974,1,176,1,3326,2.7577901,1427.030029,2.9721701,11,642.7630005,762.9299927,0,2139.929932,95.2494965,123.2684967,油麻地站,Individual Air-Conditioning System,,,9,11,9,11,66,67.5432968,2014
146,17.32,1.238547888,57.2039528,,NONE,20,1,1981,1,457,1,531,2.5070801,1408.77002,2.4760599,41,3077.729981,1546.01001,0,303.0979919,0,340.6973312,中環站,Central Air-Conditioning System,3,0,,,,,,57.2039528,2015
147,17.33,1.238798563,41.8926659,,NONE,12,0,1982,1,981,1,839,2.5787101,1461.359985,3.0687301,11,639.1110229,50.2859001,63.9224014,1794.98999,0,371.4696814,屯門站,,,,,,,,,41.8926659,2016
148,17.39,1.240299582,40.0617714,,NONE,1,0,2009,0,0,1,1084,2.7936001,1420.459961,2.4661901,1,169.522995,265.54599,0,32.137001,0,1399.027343,旺角東站,,,,,,,,,40.0617714,2015
149,17.55,1.244277121,43.8390083,,NONE,21,0,1978,1,231,1,1683,2.6145301,1413.150024,3.6496201,11,589.6229858,275.4030151,148.6950073,658.1149902,63.9706001,307.6776426,灣仔站,Individual Air-Conditioning System,2,0,,,,,,43.8390083,2013
150,17.6,1.245512668,68.0934601,,NONE,21,0,1973,1,264,1,3298,2.5070801,1424.839966,3.9825599,11,517.0130005,497.6990051,0,1506.25,0,102.6404388,上環站,Individual Air-Conditioning System,2,0,,,,,,68.0934601,2016
151,17.64,1.246498581,51.6303864,,NONE,12,0,1976,1,90,1,650,2.7936001,1426.300049,2.8306999,11,341.618988,381.7449951,0,87.725502,0,298.3909176,佐敦站,,,,,,,,,51.6303864,2016
152,17.73,1.248708736,56.3285217,,NONE,11,0,1976,1,118,1,80,2.4712601,1408.77002,1.95768,11,3669.229981,851.1879883,0,111.5329971,0,382.3457172,中環站,Individual Air-Conditioning System,1,0,,,,,,56.3285217,2015
153,17.79,1.250175948,33.1782875,,NONE,12,0,1969,1,117,1,3640,2.5070801,1425.569946,3.9737401,11,534.6849976,574.190979,77.1312027,2401.699951,7.6795201,407.0240144,上環站,,,,,,,,,33.1782875,2015
154,17.87,1.252124553,91.7487259,,NONE,27,0,2002,1,208,1,822,2.5787101,1434.699951,2.5722401,1,885.1900024,771.8649902,85.2296982,516.223999,0,514.2919556,荃灣站,Central Air-Conditioning System,,,8,10.5,8,5.5,58,91.7487259,2014
155,17.88,1.252367514,42.0073509,,NONE,15,1,1964,1,319,1,2956,2.5070801,1424.839966,2.6457801,41,1875.560059,1185.189941,0,1941.949951,0,35.54971555,上環站,Individual Air-Conditioning System,,,,,,,,42.0073509,2016
156,17.9,1.252853031,88.4865036,,NONE,29,2,1966,1,1457,1,2625,2.7219701,1428.859985,2.9174199,11,1480.76001,1526.699951,214.7030029,356.7609863,1847.530029,317.9942429,旺角站,,,,,,,,,88.4865036,2013
157,17.91,1.253095586,31.387867,,NONE,6,0,1986,1,94,1,1250,2.5070801,1418.630005,2.2251599,41,1349.680054,1302.430054,2.8494301,335.1690063,0,198.3073359,上環站,,,,,,,,,31.387867,2015
158,17.91,1.253095586,41.795845,,NONE,20,0,1986,1,297,1,787,2.5070801,1418.630005,3.10741,11,550.8250122,1694.76001,24.9703007,263.4230042,0,213.7353201,上環站,Central Air-Conditioning System,2,0,,,,,,41.795845,2014
159,18.03,1.255995727,21.4517937,,NONE,13,0,1980,1,154,1,325,2.5070801,1429.219971,3.73476,11,375.6809998,310.6170044,89.8733978,101.487999,67.1493988,400.0957385,西營盤站,,,,,,,,,21.4517937,2016
160,18.04,1.256236533,76.6358948,,NONE,23,0,1974,1,510,1,1837,2.6861601,1400,2.6143,11,1940.829956,454.0419922,182.026001,301.3890076,150.2279968,320.9293519,銅鑼灣站,Individual Air-Conditioning System,2,1,,,,,,76.6358948,2013
161,18.11,1.25791845,44.4898911,,NONE,13,0,1984,1,115,1,713,2.5070801,1425.939941,2.90558,1,730.6279907,1247.040039,201.677002,1029.670044,0,289.9537683,太子站,Individual Air-Conditioning System,,,,,,,,44.4898911,2015
162,18.12,1.258158193,42.7770271,,NONE,13,0,1975,1,219,1,2003,2.4712601,1408.77002,2.9142699,11,3755.060059,987.0999756,0,131.0820007,0,312.3649844,中環站,Individual Air-Conditioning System,,,,,,,,42.7770271,2014
163,18.13,1.258397804,21.2697372,,NONE,20,0,1983,1,220,1,1192,2.5070801,1474.880005,2.38995,41,255.4940033,903.8759766,0,558.309021,0,3448.094467,金鐘站,,,,,,,,,21.2697372,2015
164,18.14,1.258637283,29.8468132,,NONE,11,0,1981,1,112,1,1250,2.5070801,1418.630005,3.10741,11,550.8250122,1694.76001,24.9703007,263.4230042,0,194.2097399,上環站,Central Air-Conditioning System,1,0,,,,,,29.8468132,2020
165,18.22,1.260548373,76.7274704,,NONE,23,0,1994,1,223,1,713,2.5787101,1406.579956,3.39292,11,764.4710083,1175.890015,0,1791.189941,0,428.7322994,炮台山站,,,,,,,,,76.7274704,2017
166,18.23,1.260786669,28.0914478,,NONE,6,0,1976,1,59,1,1147,2.7219701,1428.859985,2.90924,1,559.598999,852.1799927,0,1738.73999,91.8879013,337.6623291,油麻地站,,,,,,,,,28.0914478,2015
167,18.32,1.262925469,22.4387932,,NONE,14,0,1977,1,135,1,1986,2.5070801,1426.670044,2.6457801,1,1008.73999,1042.709961,0,2183.159912,0,69.17752291,上環站,,,,,,,,,22.4387932,2015
168,18.35,1.263636069,73.1071701,,NONE,22,0,1973,1,257,1,1449,2.7219701,1428.130005,2.9642301,11,967.0479736,922.6019897,0,454.2189941,397.5419922,73.44351528,旺角站,Individual Air-Conditioning System,2,,,,,,,73.1071701,2015
169,18.41,1.265053789,42.5828018,,NONE,18,0,1967,1,365,1,280,2.6503401,1413.52002,3.0628901,41,242.0010071,176.2879944,117.9089966,473.7390137,0,301.9498723,灣仔站,Individual Air-Conditioning System,3,0,,,,,,42.5828018,2015
170,18.45,1.26599637,23.835989,,NONE,12,0,1984,1,766,1,776,2.4354501,1375.530029,1.83333,1,26.6599998,640.6190186,8.2282495,446.9360046,0,407.7007087,太和站,,,,,,,,,23.835989,2015
171,18.61,1.269746373,48.0704689,,NONE,14,0,1975,1,173,1,1689,2.6503401,1428.859985,2.5198801,11,458.0130005,2694.02002,0,1434.619995,939.1719971,201.4295592,旺角站,,,,,,,,,48.0704689,2016
172,18.8,1.274157849,47.1982307,2018,retro_after,13,0,1976,1,81,1,240,2.7936001,1426.300049,2.8306999,11,354.3800049,541.1599731,0,0,0,342.2187694,佐敦站,,,,,,,,,47.1982307,2014
173,18.81,1.274388796,71.7105255,,NONE,22,0,1984,1,124,1,1358,2.7219701,1428.859985,2.5742199,11,178.4790039,874.0230103,0,429.3930054,208.779007,407.7838799,油麻地站,,,,,,,,,71.7105255,2017
174,18.86,1.275541688,41.6274376,2015,retro_after,12,0,1976,1,207,1,1889,2.5787101,1425.939941,2.4138801,11,124.3030014,2172.580078,0,520.0939941,0,75.72997092,深水站,,,,,,,,,41.6274376,2014
175,18.96,1.277838333,21.0774536,,NONE,5,0,1987,1,92,1,873,2.5070801,1424.839966,2.2251599,11,2111.23999,777.2930298,92.5036011,359.4500122,0,206.6760869,上環站,,,,,,,,,21.0774536,2016
176,18.96,1.277838333,37.0242081,,NONE,18,0,1983,1,213,1,6019,2.5070801,1420.819946,2.4760599,41,1719.079956,1990.619995,0,1226.609985,0,279.2197411,香港站,Individual Air-Conditioning System,2,,,,,,,37.0242081,2013
177,19.01,1.278982117,12.6826792,,NONE,15,0,1978,1,58,1,1780,2.5070801,1424.839966,3.9825599,41,826.539978,645.7459717,0,1959.619995,0,94.6583883,上環站,Central Air-Conditioning System,2,0,,,,,,12.6826792,2014
178,19.02,1.279210513,46.2471733,,NONE,24,0,1977,1,274,1,3948,2.5428901,1435.430054,3.28985,11,510.5700073,742.276001,32.4287987,343.5570068,71.0150986,313.3843997,西營盤站,,,,,,,,,46.2471733,2014
179,19.08,1.28057837,50.5072746,,NONE,13,0,1983,1,308,1,919,2.5070801,1424.839966,3.10741,11,861.7379761,1469.209961,4.3769302,299.4219971,0,172.754746,上環站,Individual Air-Conditioning System,2,0,,,,,,50.5072746,2015
180,19.15,1.282168778,51.5429039,,NONE,12,0,1981,1,445,1,576,2.5428901,1465.75,2.2842801,11,176.2180023,0,0,137.7039948,0,343.4915701,屯門站,,,,,,,,,51.5429039,2013
181,19.17,1.282622113,23.8730507,,NONE,7,0,1967,1,62,1,736,2.5070801,1424.839966,3.10741,11,732.3430176,418.2879944,93.0050964,177.8930054,0,112.9855658,上環站,Individual Air-Conditioning System,,,,,,,,23.8730507,2013
182,19.22,1.283753383,44.5123787,,NONE,11,0,1977,1,169,1,314,2.5787101,1428.130005,2.2985101,41,0,2756.73999,30.6893997,2158.5,0,436.9155629,太子站,,,,,,,,,44.5123787,2013
183,19.23,1.283979284,50.2265511,,NONE,14,0,1983,1,359,1,1586,2.5428901,1425.939941,2.82757,11,874.3540039,747.0739746,3.8706601,401.9559937,0,91.18019481,太子站,Central Air-Conditioning System,,,,,,,,50.2265511,2015
184,19.26,1.284656283,79.875412,,NONE,26,0,1966,1,1483,1,3150,2.6861601,1378.449951,2.22034,1,1105.160034,2681.360107,76.1339035,356.95401,362.8819885,60.22214781,天后站,,,,,,,,,79.875412,2015
185,19.47,1.289365952,53.8876686,,NONE,16,0,1988,1,92,1,782,2.4712601,1408.77002,1.95768,11,737.5349731,138.6920013,0,91.5332031,0,398.1849353,上環站,Individual Air-Conditioning System,1,,,,,,,53.8876686,2013
186,19.48,1.289588953,37.4734459,,NONE,8,0,1964,1,103,1,702,2.4712601,1409.5,2.9142699,41,769.6090088,1649.560059,79.7212982,434.9349976,60.1044998,197.9194571,中環站,,,,,,,,,37.4734459,2013
187,19.55,1.291146762,49.8112946,,NONE,24,0,1989,1,390,1,1706,2.6503401,1409.5,3.49646,11,678.8170166,487.9330139,0,2158.610107,0,525.0433938,灣仔站,Individual Air-Conditioning System,2,0,,,,,,49.8112946,2016
188,19.55,1.291146762,44.9685555,,NONE,12,0,1982,1,188,1,799,2.6145301,1425.209961,2.31128,11,361.3420105,806.3209839,0,780.257019,0,250.6209283,深水站,,,,,,,,,44.9685555,2014
189,19.56,1.29136885,58.9422607,,NONE,17,0,1976,1,230,1,3372,2.7936001,1420.819946,2.4129,11,697.7529907,645.7620239,255.6450043,792.5170288,94.5466003,441.3339576,佐敦站,Individual Air-Conditioning System,,,,,,,,58.9422607,2013
190,19.59,1.292034436,74.4247208,,NONE,24,0,1991,1,59,1,348,2.6503401,1407.310059,2.5736899,1,670.6370239,1084.719971,0,203.9790039,313.3479919,427.462499,銅鑼灣站,Individual Air-Conditioning System,1,0,,,,,,74.4247208,2015
191,19.74,1.295347148,18.4890175,,NONE,23,0,1974,1,211,1,2442,2.5070801,1410.959961,2.4760599,11,1338.319946,835.526001,71.9998016,2917.810059,0,299.3656781,香港站,Individual Air-Conditioning System,2,,,,,,,18.4890175,2014
192,19.8,1.29666519,15.1947718,,NONE,4,0,1986,0,0,1,2579,2.6145301,1448.219971,2.5314901,2,0,83.9208984,90.873497,0,0,641.3245961,青衣站,,,,,,,,,15.1947718,2017
193,19.81,1.296884476,52.147522,,NONE,7,0,1969,1,105,1,787,2.4712601,1409.5,2.437,11,876.3859863,609.7340088,125.3030014,188.2879944,0,337.008465,中環站,,,,,,,,,52.147522,2016
194,19.81,1.296884476,20.2739315,,NONE,14,0,1980,1,224,1,417,2.5070801,1424.839966,3.9825599,41,1113.800049,829.5549927,0,2502.889893,0,70.18357982,上環站,Individual Air-Conditioning System,,,,,,,,20.2739315,2014
195,19.83,1.297322714,39.4964867,,NONE,9,0,1973,1,162,1,1244,2.7219701,1427.76001,2.9174199,1,612.7349854,2510.870117,0,471.4039917,180.2929993,213.5000612,旺角站,,,,,,,,,39.4964867,2013
196,19.85,1.297760511,27.1566868,,NONE,22,2,1974,1,225,1,2550,2.4712601,1410.959961,2.4760599,11,1539.829956,1302.969971,204.6239929,178.1499939,19.4538002,274.1765772,中環站,Individual Air-Conditioning System,2,0,,,,,,27.1566868,2013
197,20.02,1.301464073,48.0504608,,NONE,15,0,1968,1,183,1,5192,2.5428901,1433.969971,3.9737401,11,718.3610229,502.3869934,70.8065033,1115.900024,0,504.197019,西營盤站,Central Air-Conditioning System,,,,,,,,48.0504608,2016
198,20.03,1.301680949,62.1564026,,NONE,15,0,1976,1,166,1,268,2.7936001,1421.550049,3.5354199,11,792.5800171,251.0950012,0,25.6212997,0,281.0785408,佐敦站,Individual Air-Conditioning System,,,,,,,,62.1564026,2015
199,20.04,1.301897717,45.5601349,,NONE,16,0,1962,1,322,1,1124,2.6861601,1411.329956,2.4356401,11,1770.170044,1160.800049,328.9150085,390.3070068,0,468.2862412,銅鑼灣站,,,,,,,,,45.5601349,2015
200,20.06,1.302330929,41.2517815,,NONE,13,0,1974,1,208,1,3098,2.4712601,1409.5,2.437,11,501.4930115,798.3779907,19.8661995,219.2250061,68.8744965,263.2316119,中環站,Individual Air-Conditioning System,2,0,,,,,,41.2517815,2015
201,20.17,1.304705898,57.8633308,,NONE,22,0,1975,1,586,1,1232,2.7219701,1404.390015,3.3629999,11,2565.469971,13894.40039,80.6457977,4700.569824,308.6029968,346.9041876,銅鑼灣站,Individual Air-Conditioning System,3,0,,,,,,57.8633308,2013
202,20.17,1.304705898,60.8904114,,NONE,16,0,1990,1,163,1,245,2.7936001,1421.550049,3.5354199,11,879.2639771,311.3200073,151.1029968,44.8140984,0,295.4646018,佐敦站,,,,,,,,,60.8904114,2017
203,20.23,1.305995883,60.0557289,2015,retro_after,18,0,1984,1,234,1,1073,2.7577901,1421.189941,2.8955801,11,1164.329956,1638.140015,82.1911011,603.1669922,16.5958004,191.7073231,尖沙咀站,Central Air-Conditioning System,,,8,10,8,5,55,60.0557289,2014
204,20.24,1.306210508,32.2697029,2012,retro_before,8,0,1967,1,106,1,2488,2.4712601,1410.959961,2.9142699,11,754.34198,1988.780029,0,742.9710083,0,216.7497947,中環站,,,,,,,,,32.2697029,2015
205,20.25,1.306425028,56.7440186,,NONE,15,0,1976,1,501,1,605,2.7577901,1421.189941,2.8955801,11,785.7329712,908.6790161,51.7659988,341.1180115,0,167.4430439,尖沙咀站,Individual Air-Conditioning System,,,,,,,,56.7440186,2018
206,20.29,1.307282047,58.7040558,,NONE,21,0,1977,1,572,1,1894,2.5428901,1433.969971,3.9737401,11,541.4780273,379.5480042,0,602.8729858,61.0045013,495.6544651,西營盤站,Individual Air-Conditioning System,,,,,,,,58.7040558,2014
207,20.29,1.307282047,40.1359749,,NONE,13,0,1981,1,179,1,1301,2.7219701,1429.219971,2.40417,11,251.0010071,303.0780029,91.7573013,95.0777969,0,317.7831061,旺角站,Individual Air-Conditioning System,,,,,,,,40.1359749,2014
208,20.31,1.307709923,36.1366158,,NONE,14,0,1979,1,237,1,3640,2.5070801,1425.569946,3.9825599,11,1400.77002,903.9229736,71.0252991,3531.550049,89.0691986,306.0219333,上環站,Individual Air-Conditioning System,2,,,,,,,36.1366158,2013
209,20.34,1.308350949,17.9969769,,NONE,16,0,1979,1,310,1,1147,2.5428901,1433.969971,3.73476,11,616.4450073,1277.089966,105.2279968,762.940979,153.8699951,379.5134084,西營盤站,Individual Air-Conditioning System,,,,,,,,17.9969769,2014
210,20.35,1.308564414,43.4454041,,NONE,11,0,1989,1,1436,1,1666,2.9726801,1451.140015,2.2929299,41,2783.909912,743.565979,66.4917984,190.0410004,0,293.9123176,朗屏站,,,,,,,,,43.4454041,2013
211,20.4,1.309630167,60.6440926,,NONE,14,0,1978,1,150,1,245,2.7936001,1421.550049,3.5354199,11,879.2639771,311.3200073,151.1029968,44.8140984,0,302.3447974,佐敦站,Individual Air-Conditioning System,,,,,,,,60.6440926,2014
212,20.43,1.310268367,64.9362183,2015,retro_after,22,0,1976,1,145,1,1004,2.6503401,1410.229981,2.7541399,11,1908.180054,1152.680054,0,1405.640015,0,117.0002699,灣仔站,Individual Air-Conditioning System,,,,,,,,64.9362183,2014
213,20.46,1.310905629,77.8859634,,NONE,22,0,1991,1,120,1,2208,2.6503401,1411.329956,2.5736899,11,887.28302,831.9580078,31.1854,1043.709961,39.1871986,433.2798277,銅鑼灣站,Individual Air-Conditioning System,2,,,,,,,77.8859634,2014
214,20.47,1.311117843,61.2876625,,NONE,24,0,1993,1,164,1,325,2.5070801,1429.219971,3.73476,11,433.0669861,351.4070129,78.6885986,62.6669006,77.2786026,418.6447147,西營盤站,,,,,,,,,61.2876625,2016
215,20.48,1.311329952,20.3237801,,NONE,27,0,1995,1,197,1,245,2.8294201,1395.98999,1.67827,1,0,0,0,0,0,293.5145436,筲箕灣站,,,,,,,,,20.3237801,2014
216,20.49,1.311541958,50.3647346,,NONE,14,0,1982,1,152,1,1415,2.6503401,1411.689941,2.4356401,11,792.5349731,1871.73999,0,1148.560059,117.1520004,448.471397,灣仔站,,,,,,,,,50.3647346,2015
217,20.5,1.311753861,21.1398544,2015,retro_after,16,0,1977,1,318,1,5124,2.5070801,1423.73999,3.9737401,11,251.3419952,252.4799957,0,512.8759766,0.940699,370.2605486,上環站,Central Air-Conditioning System,2,0,,,,,,21.1398544,2016
218,20.7,1.315970345,25.770647,,NONE,29,0,2001,0,0,1,451,2.6145301,1410.229981,2.7541399,1,1025.790039,1234.430054,0,0,0,128.6463304,灣仔站,,,,,,,,,25.770647,2015
219,20.72,1.316389751,72.2325897,,NONE,21,0,1981,1,102,1,1615,2.6861601,1411.329956,2.4356401,11,186.0099945,2538.5,10.8778,499.6239929,246.8609924,447.9896504,銅鑼灣站,Individual Air-Conditioning System,2,0,,,,,,72.2325897,2014
