bld_eui2,log10_eui,highrise,area_upper,podium,area_podium,BH,BS,Year,food,retail,parking,office,hotel,CDH,GHI,wind_speed_10m,ndvi,landuse,Dist_mtr,AC_type,Passage_lift,Service_lift,Operate_start_work,Operate_hours_work,Operate_hours,retro
34.74,1.540829814,1,209,1,2037,56.7924843,12,1976,4005.850098,1518.930054,0.172057,990.4329834,25.5368996,2.4712601,1405.479981,2.9142699,0.0022553,11,288.5605924,Individual Air-Conditioning System,2,,,,,NONE
34.82,1.541828767,1,636,1,656,91.6766586,22,1992,878.7020264,1407.5,91.9628983,295.0889893,0,2.5070801,1437.26001,4.5090499,0.0056491,11,281.3767553,Central Air-Conditioning System,3,1,9,9,49,retro_after
34.83,1.541953474,1,370,1,650,85.2538834,28,1993,804.5839844,1142.369995,211.451004,187.8439941,0,2.7577901,1427.030029,2.4038999,0.0471131,11,534.0194782,Individual Air-Conditioning System,3,1,,,,NONE
34.84,1.542078146,1,169,1,1620,49.9895973,13,1992,2112.399902,1064.109985,94.6681976,259.7030029,272.6900024,2.7936001,1421.550049,3.5354199,0.0710333,11,418.9401864,Individual Air-Conditioning System,2,0,,,,NONE
34.9,1.542825427,1,115,1,1986,41.5026741,13,1981,1206.75,1139.030029,0,2641.409912,0,2.5070801,1426.670044,2.6457801,-0.0354874,11,82.80161518,Central Air-Conditioning System,2,1,9,12,72,NONE
34.94,1.543322901,1,271,1,708,83.3225021,24,1996,385.2390137,1036.430054,80.4514008,40.7266006,0,2.7577901,1426.670044,1.9199899,0.0823293,11,355.5455813,Individual Air-Conditioning System,2,0,,,,NONE
34.96,1.543571424,1,235,1,3326,51.5636215,24,1974,480.9689941,772.4769897,0,2274.77002,154.7059937,2.7577901,1427.030029,2.9721701,0.0671628,11,136.5893938,Individual Air-Conditioning System,,,,,,NONE
34.98,1.543819805,1,344,1,280,60.0131912,22,1975,743.1690063,286.3089905,0.0134211,0,0,2.7219701,1427.76001,2.9174199,0.0583186,11,285.1572982,,,,,,,NONE
35.07,1.544935766,1,228,1,268,52.6188469,13,1976,741.5689697,1532.23999,64.2906036,367.7810059,85.5142975,2.4712601,1409.5,2.437,0.0026052,11,240.1614738,,,,,,,NONE
35.11,1.545430829,1,970,1,4873,110.9187698,30,1999,216.7850037,489.848999,139.4720001,417.6480103,0,2.7936001,1416.069946,2.6261301,0.0482939,11,162.3005328,Individual Air-Conditioning System,5,2,,,,NONE
35.11,1.545430829,1,402,1,708,82.3163147,22,1999,2354.629883,985.6900024,10.1715002,22.0830994,230.1380005,2.5428901,1433.969971,2.3670001,0.0744607,11,416.0680696,Individual Air-Conditioning System,,,,,,NONE
35.2,1.546542663,1,302,1,2488,40.4759064,18,1978,1290.459961,2719.27002,0,863.7130127,0,2.4712601,1410.959961,2.4760599,-0.0055202,11,193.348782,Individual Air-Conditioning System,2,0,,,,NONE
35.21,1.546666025,1,88,1,1820,62.9064445,26,1999,1107.609985,823.6400146,0,0,0,2.5428901,1435.430054,3.28985,0.0870298,11,249.2091314,,,,,,,NONE
35.21,1.546666025,1,73,1,873,64.8856277,21,1993,2087.179932,879.8969727,92.5579987,384.8980103,0,2.5070801,1424.839966,2.2251599,-0.0016077,11,219.5752119,Individual Air-Conditioning System,1,0,,,,NONE
35.23,1.546912643,1,179,1,844,53.1016502,15,1980,3042.090088,2064.350098,0,251.2310028,196.3090057,2.7577901,1421.189941,2.6154799,0.0703657,11,162.1402965,Central Air-Conditioning System,3,0,,,,NONE
35.25,1.547159121,1,173,1,320,37.7532768,24,1989,453.928009,913.4719849,0,371.4400024,0,2.6145301,1410.229981,2.7541399,-0.0158789,41,133.0802726,Individual Air-Conditioning System,2,0,,,,NONE
35.28,1.547528576,1,170,1,645,108.5957031,22,1979,1233.930054,847.4390259,60.324501,926.565979,87.5963974,2.6145301,1413.150024,2.5650599,-0.0263713,11,379.1486013,Individual Air-Conditioning System,2,0,,,,NONE
35.29,1.547651658,1,115,1,633,71.2133713,22,1988,346.4679871,1366.880005,0,473.3370056,89.9371033,2.7577901,1425.939941,2.9251499,0.0250435,11,197.4919246,Individual Air-Conditioning System,,,,,,NONE
35.39,1.548880563,1,192,1,2020,52.2529945,26,1973,1370.150024,2821.689941,126.0199966,404.7789917,0,2.4712601,1474.880005,2.38995,0.0408222,41,3557.623251,,,,,,,NONE
35.4,1.549003262,1,158,1,805,51.6171684,15,1991,1449.189941,1410.75,0,883.9959717,0,2.6145301,1418.27002,3.36869,-0.0007582,11,641.4833037,Individual Air-Conditioning System,,,,,,NONE
35.41,1.549125927,1,177,1,3572,28.2371559,10,1972,280.8829956,899.6970215,37.0470009,399.0249939,85.8823013,2.5070801,1426.670044,2.4760599,0.0249972,11,301.8789027,,,,,,,NONE
35.55,1.550839605,1,420,1,337,15.0667171,28,1984,1703.219971,1133.48999,382.8359985,231.4640045,0,2.6503401,1411.329956,3.49646,0.0087754,41,491.8439188,Individual Air-Conditioning System,3,0,,,,NONE
35.56,1.550961752,1,99,1,1529,72.9616241,21,1992,4629.379883,2798.979981,68.6802979,824.7230225,25.4974003,2.7577901,1429.589966,2.90924,-0.0085001,11,323.7353739,,,,,,,NONE
35.6,1.551449998,1,154,1,936,75.7563324,22,1976,114.7570038,1681.329956,0,274.3640137,95.3785019,2.7219701,1428.130005,2.9642301,-0.0605456,11,144.8207234,Individual Air-Conditioning System,2,0,,,,NONE
35.61,1.551571974,1,144,1,3035,30.9155655,17,1967,0,0,0,0,0,2.4712601,1410.959961,2.1357999,0.005657,41,154.2956237,Individual Air-Conditioning System,,,,,,NONE
35.66,1.552181339,0,0,0,0,4.6901336,22,1986,2134.820068,7629.790039,1.44024,2654.280029,23.8311005,2.7219701,1402.560059,1.50358,0.031152,53,394.5290349,Individual Air-Conditioning System,2,1,0,24,144,NONE
35.69,1.552546548,1,259,1,1301,71.2910919,20,1940,1233.77002,735.3239746,0,719.5440063,152.5119934,2.5787101,1427.76001,2.82757,0.0050528,11,28.82538683,Central Air-Conditioning System,2,0,8,11,61,NONE
35.75,1.553276046,1,508,1,456,61.8656158,17,1965,789.8809814,801.8770142,118.8659973,728.8010254,502.8619995,2.7936001,1425.939941,2.4418299,0.0414454,1,201.1726654,,,,,,,NONE
35.77,1.55351894,1,163,1,137,42.3482437,15,1981,1377.26001,3424.199951,90.4670029,1139.430054,0,2.6861601,1450.040039,2.8494,0.2311144,1,628.2212438,,,,,,,NONE
35.84,1.554368001,1,69,1,1198,39.676075,13,1990,1284.699951,667.776001,0,655.210022,188.1909943,2.5787101,1427.76001,2.82757,0.0355014,11,55.62622696,,,,,,,NONE
35.89,1.554973458,1,235,1,1695,81.1656036,21,1982,759.7210083,1168.02002,64.6893997,320.6229858,438.769989,2.7577901,1428.130005,2.9721701,0.0080395,11,34.23927404,Individual Air-Conditioning System,,,,,,NONE
35.93,1.555457217,1,610,1,2739,52.8243294,13,1958,822.2039795,2058.02002,208.2359924,647.8599854,100.689003,2.7936001,1421.189941,3.16328,0.0982736,1,134.0722587,,,,,,,NONE
36.13,1.557867962,1,138,1,1301,49.5691338,14,1990,1372.48999,701.4749756,0,912.6160278,137.8650055,2.5787101,1427.76001,2.82757,0.0050528,11,24.63957641,Individual Air-Conditioning System,,,,,,NONE
36.36,1.560623875,1,104,1,639,37.8547211,14,1982,0,0,0,0,0,2.6503401,1378.449951,3.4623499,0.0487537,11,161.2036733,,,,,,,NONE
36.38,1.560862695,1,253,1,1609,54.6691093,16,1971,1019.51001,166.6660004,0,1724.939941,151.8370056,2.5070801,1424.839966,2.6457801,-0.0409052,11,20.25028582,,,,,,,NONE
36.48,1.56205483,1,206,1,3098,90.2133179,24,1995,1316.560059,482.2969971,0,625.6519775,0,2.4712601,1409.5,2.437,0.0443797,11,305.506729,Individual Air-Conditioning System,2,0,,,,NONE
36.53,1.562649672,1,119,1,1700,33.18507,11,1968,678.21698,493.4110107,18.0676994,52.0108986,0,2.5070801,1423.73999,3.9825599,0.134631,41,221.5383188,Central Air-Conditioning System,,,,,,NONE
36.53,1.562649672,1,226,1,262,66.0499268,22,1982,840.4520264,895.9210205,0,1295.699951,0,2.6145301,1405.849976,2.7541399,0.0626979,41,191.1299347,Individual Air-Conditioning System,2,0,,,,retro_after
36.66,1.564192461,1,367,1,765,40.212532,15,1967,340.0969849,551.3709717,0,0,0,2.6503401,1412.060059,3.55198,0.0151688,41,234.4437561,Individual Air-Conditioning System,,,,,,retro_after
36.7,1.564666064,1,130,1,165,28.1046276,22,1990,1062.969971,1655.660034,0,96.9215012,0,2.6503401,1412.060059,3.55198,0.0288107,41,363.1506588,Individual Air-Conditioning System,2,0,,,,NONE
36.82,1.566083784,1,133,1,1061,98.3684464,30,2000,2729.139893,1096.459961,86.455101,502.7860107,64.8516006,2.6503401,1390.869995,3.4623499,0.0122808,11,202.7901523,Individual Air-Conditioning System,2,,,,,NONE
36.83,1.566201719,1,106,1,1238,55.7375679,19,1995,4085.27002,1509.079956,176.1139984,9.5798302,0.0006943,2.7936001,1421.189941,3.16328,0.018375,11,270.4554938,Individual Air-Conditioning System,2,0,,,,NONE
36.93,1.567379308,1,228,1,439,41.4734764,22,1981,1906.939941,581.552002,221.9109955,662.8010254,0,2.6145301,1405.849976,3.6496201,0.0126187,11,184.0900067,,,,,,,NONE
36.96,1.567731963,1,105,1,2442,41.7012062,11,1976,788.5900269,954.7849731,23.6210995,2184.399902,0,2.5070801,1410.959961,2.4760599,0.0242044,41,297.2783238,Central Air-Conditioning System,1,,,,,NONE
36.98,1.567966907,1,125,1,4713,76.9201355,22,1979,1395.430054,480.7160034,218.1719971,596.6610107,88.3419037,2.6861601,1411.329956,2.4356401,0.0207966,11,501.0130464,Individual Air-Conditioning System,2,0,,,,NONE
37.08,1.569139725,1,102,1,114,31.0904579,23,1994,2348.889893,1789.219971,44.7918015,1529.25,0,2.6145301,1405.849976,1.58084,0.048286,41,308.9830917,,,,,,,NONE
37.15,1.569958818,1,177,1,2973,92.1881256,25,1998,1747.530029,740.7230225,0,88.2360992,0,2.6503401,1406.579956,2.96451,-0.0290032,11,135.3747267,,,,,,,NONE
37.28,1.571475904,1,658,1,3555,19.7956047,21,1979,776.0349731,732.4940186,77.3451004,478.4890137,0,2.5070801,1424.839966,3.10741,0.0785925,1,117.9360932,,,,,,,NONE
37.38,1.572639297,1,154,1,896,48.9042435,11,1976,1468.969971,2277.25,162.5740051,920.2199707,273.6149902,2.7577901,1421.189941,2.8955801,0.0325747,11,77.75168515,,,,,,,NONE
37.43,1.573219827,1,326,1,291,29.530899,7,1994,1138.319946,1413.229981,0,54.2155991,0,2.6145301,1414.609985,2.3836701,0.0596046,11,1087.32071,,,,,,,NONE
37.44,1.57333584,1,71,1,645,62.7858849,19,1997,534.6939697,1138.890015,5.60923,1271.640015,15.1691999,2.7936001,1428.130005,2.47702,0.0566965,1,365.6024386,Individual Air-Conditioning System,,,,,,NONE
37.47,1.573683693,1,857,1,1061,147.7864075,36,2013,8.7541199,284.92099,93.2005005,885.7579956,0,2.5070801,1464.290039,3.0470901,0.0766394,11,3340.298618,Individual Air-Conditioning System,5,,,,,retro_after
37.48,1.573799582,1,119,1,3937,20.1395016,17,1989,1171.300049,1724.969971,140.5500031,1487.420044,0,2.7936001,1421.550049,2.9570301,0.0260113,11,362.3958468,Individual Air-Conditioning System,2,0,,,,NONE
37.5,1.574031268,1,172,1,1986,31.5681839,15,1977,1159.51001,1004.460022,0,2531.340088,0,2.5070801,1426.670044,2.6457801,-0.0354874,11,91.15892977,,,,,,,NONE
37.52,1.57426283,1,91,1,1957,50.6377831,14,1982,787.927002,809.6719971,72.6733017,1112.180054,0,2.5428901,1425.939941,2.90558,0.029288,11,161.2425946,,,,,,,retro_after
37.64,1.575649615,1,215,1,559,34.766655,26,1998,1628.290039,1044.890015,307.5929871,1172.609985,0,2.6503401,1394.52002,3.6512201,0.0204641,11,234.7847537,Individual Air-Conditioning System,2,0,,,,NONE
37.64,1.575649615,1,94,1,143,41.4554634,14,1978,335.381012,759.2620239,0,623.0360107,0,2.7577901,1425.939941,2.9251499,0.0314258,11,269.5756749,Individual Air-Conditioning System,,,,,,NONE
37.78,1.577261954,1,104,1,2904,18.0872669,5,1973,3476.370117,2377.629883,0.101996,1714.310059,0,2.5070801,1408.77002,3.10741,-0.0298734,11,280.7768322,,,,,,,NONE
37.88,1.57840997,1,95,1,690,81.1870956,22,1981,279.4320068,413.2349854,0,188.9689941,0,2.7577901,1399.27002,2.21786,0.0473201,1,130.2257751,,,,,,,NONE
37.88,1.57840997,1,1087,1,3349,74.161644,21,1990,1803.780029,1149.079956,234.7079926,223,0,2.4712601,1357.27002,1.27871,0.1456415,11,546.4679049,Central Air-Conditioning System,2,0,9,9,49,retro_after
37.97,1.579440597,1,199,1,451,81.115097,27,1996,4181.959961,1895.469971,0,1233.560059,269.3909912,2.6503401,1406.939941,2.69046,0.0350691,11,282.0561612,Individual Air-Conditioning System,2,,,,,NONE
37.97,1.579440597,1,306,1,553,50.6522484,16,1995,167.2409973,1388.849976,0,34.1459999,0,2.5070801,1426.670044,2.3457501,0.0680926,11,289.924142,Individual Air-Conditioning System,2,1,,,,NONE
37.99,1.579669294,1,122,1,1929,59.8996277,17,1984,39.2363014,2419.389893,0,1285.199951,55.8923988,2.6145301,1428.859985,2.5198801,0.0328756,11,265.8086705,Individual Air-Conditioning System,,,,,,NONE
38.18,1.581835924,1,103,1,2579,56.8895531,16,1990,702.0189819,710.7030029,171.2299957,547.0809937,613.302002,2.7577901,1418.27002,2.9570301,0.0146861,11,332.8292958,Individual Air-Conditioning System,,,,,,NONE
38.46,1.58500928,1,78,1,639,42.2713547,11,1992,519.6199951,830.9559937,0,0,743.6339722,2.7936001,1425.939941,3.11588,0.0243709,11,185.2072,,,,,,,NONE
38.54,1.58591171,1,87,1,787,42.6157455,24,1992,1988.579956,1609.670044,0,361.4549866,163.220993,2.5070801,1418.630005,3.10741,0.0426575,11,210.1347046,Individual Air-Conditioning System,2,0,,,,NONE
38.57,1.586249639,1,191,1,1004,96.276741,20,2005,1305.380005,1500.810059,0,1893.23999,22.0501995,2.7936001,1424.469971,3.11588,0.0243038,11,158.8505175,,,,,,,NONE
38.61,1.586699802,1,127,1,3326,72.5563812,23,1983,553.0980225,521.9219971,0,742.3610229,179.6920013,2.7577901,1427.030029,2.9721701,0.0637531,11,51.19071289,Individual Air-Conditioning System,,,,,,NONE
38.69,1.58759873,1,90,1,616,46.8475342,12,1981,1080.48999,1004.729981,79.1585007,0,129.6609955,2.6503401,1406.939941,2.5736899,0.0147536,41,360.7593248,Individual Air-Conditioning System,,,,,,NONE
38.86,1.589502796,1,380,1,1438,50.9642181,14,1997,300.677002,993.6810303,334.5830078,0,199.9640045,2.5428901,1425.209961,2.1728001,0.0724963,11,399.6162771,,,,,,,NONE
38.88,1.589726256,1,73,1,68,69.5326691,24,1995,315.7369995,160.2920074,0,0,0,2.5428901,1428.48999,3.28985,0.0492087,11,208.4808566,,,,,,,NONE
38.88,1.589726256,1,47,1,439,43.8412552,12,1998,871.1539917,450.8250122,5.6463499,0,0,2.7219701,1427.76001,2.9174199,0.0280617,1,296.3345493,,,,,,,NONE
39.03,1.591398551,1,150,1,611,80.0551987,22,1993,2692.23999,936.2390137,57.4771996,375.8779907,91.7322998,2.6861601,1400,2.6143,0.024339,11,183.0113249,Individual Air-Conditioning System,2,0,,,,NONE
39.06,1.591732239,1,179,1,1438,71.8057556,19,1984,3651.449951,2568.439941,0,1621.380005,0,2.6861601,1404.390015,3.3629999,0.0216527,11,271.4701425,Individual Air-Conditioning System,2,0,,,,NONE
39.09,1.59206567,1,189,1,2921,46.5007782,14,1974,165.7400055,519.15802,0,94.8264008,79.9135971,2.6503401,1428.130005,2.1875999,0.0378357,11,287.9666625,,,,,,,NONE
39.16,1.592842683,1,145,1,1580,22.3952103,21,1989,645.7680054,1091.530029,0,36.7387009,21.0538006,2.6503401,1412.060059,3.55198,0.0002647,1,398.8839034,,,,,,,NONE
39.26,1.593950295,1,837,1,1061,141.9706879,27,2012,92.6871033,0,0,0,0,2.5428901,1408.77002,2.5696299,-0.0309631,11,408.0007077,Central Air-Conditioning System,8,,7.5,12.5,69,NONE
39.26,1.593950295,1,259,1,3035,81.5385284,20,1997,1761.25,2756.52002,0,264.4039917,0,2.6861601,1428.130005,2.5111799,-0.0095495,11,33.80837968,Individual Air-Conditioning System,2,1,,,,NONE
39.43,1.595826777,1,197,1,4639,73.1794281,21,1984,1233.900024,523.28302,9.6135502,251.022995,74.2934036,2.5070801,1423.73999,3.9825599,-0.0062761,11,311.8425787,Central Air-Conditioning System,2,,,,,NONE
39.57,1.59736605,1,77,1,211,67.6876297,21,1983,1632.790039,448.3359985,161.0440063,718.9110107,0,2.6145301,1405.849976,3.6496201,0.0509928,11,152.3482122,Individual Air-Conditioning System,2,0,,,,NONE
39.8,1.599883072,1,97,1,1329,58.8315659,22,1994,4112.620117,669.8969727,29.6189003,1048.680054,85.9319992,2.7577901,1428.859985,2.90924,0.0323217,41,272.2027055,,,,,,,NONE
39.9,1.600972896,1,89,1,1004,59.143486,19,2013,271.5669861,1658.479981,0,1654.98999,82.2130966,2.7936001,1424.469971,3.11588,-0.018222,11,96.76025072,Individual Air-Conditioning System,2,0,,,,NONE
39.91,1.601081728,1,162,1,930,69.6107407,22,1992,656.4719849,749.9539795,0,1370.589966,0,2.5070801,1424.839966,2.6457801,-0.0529942,11,51.4576338,Central Air-Conditioning System,2,,,,,NONE
39.92,1.601190533,1,149,1,1352,22.7861443,22,1985,6433.560059,2601.350098,0,1628.469971,3.4746301,2.6861601,1404.02002,3.2042799,0.0091015,11,82.45775313,Individual Air-Conditioning System,,,0,24,144,NONE
39.93,1.60129931,1,111,1,103,34.4023209,14,1974,1978.599976,4264.120117,153.6649933,9.1996803,24.5356007,2.7219701,1428.859985,2.5742199,0.0075502,11,235.3776738,,,,,,,NONE
40.01,1.602168551,1,260,1,884,48.8104057,14,1967,990.8579712,821.0369873,0,815.9550171,0,2.6861601,1402.930054,3.3629999,0.010522,11,170.7747746,,,,,,,NONE
40.02,1.602277084,1,213,1,6019,37.0242081,23,1983,1719.079956,1990.619995,0,1226.609985,0,2.5070801,1420.819946,2.4760599,0.0566094,41,279.2197411,Individual Air-Conditioning System,2,,0,24,144,NONE
40.03,1.60238559,1,949,1,3349,134.4972839,24,2012,331.6560059,89.9421005,374.6319885,307.0769958,0,2.7219701,1416.810059,3.0785999,0.0484943,11,442.586369,Individual Air-Conditioning System,6,1,0,24,144,retro_after
40.06,1.602710945,1,129,1,479,64.8919144,14,1983,2480.790039,1193.180054,147.5090027,371.9750061,0,2.4712601,1405.479981,1.95768,0.0167264,41,427.0132428,Individual Air-Conditioning System,,,,,,NONE
40.1,1.603144373,1,78,1,1495,54.5971909,16,1996,1791.51001,745.4660034,154.1609955,250.0610046,4.1231599,2.7577901,1421.189941,3.00648,0.0257981,11,227.4209615,Individual Air-Conditioning System,,,,,,NONE
40.28,1.605089462,1,106,1,1198,58.890789,16,1986,2060.419922,625.6660156,193.3849945,1146.530029,98.6514969,2.7936001,1424.469971,3.11588,0.0483959,11,160.9958798,Individual Air-Conditioning System,,,,,,NONE
40.31,1.605412798,1,702,1,1706,142.895401,26,2000,805.5050049,192.1999969,314.5390015,1176.140015,0,2.6145301,1394.52002,3.6512201,0.0523798,11,265.1519394,Individual Air-Conditioning System,4,1,,,,NONE
40.47,1.607133204,1,660,1,548,51.2370491,15,1967,1374.5,1067.02002,0,90.2850037,0,2.4712601,1408.77002,1.95768,0.0227451,11,415.2680983,Individual Air-Conditioning System,,,,,,NONE
40.5,1.607455023,1,76,1,633,68.5833435,22,1984,240.7089996,1160.680054,0,395.1560059,93.7566986,2.7577901,1425.939941,2.9251499,0.0283934,11,219.7071767,,,,,,,NONE
40.53,1.607776604,1,93,1,1244,41.7591248,22,1995,2422.27002,978.190979,270.769989,592.2479858,0,2.6145301,1405.849976,3.6496201,0.0383981,11,196.8211654,Individual Air-Conditioning System,,,,,,NONE
40.56,1.608097946,1,128,1,1974,83.5458832,23,1992,1711.150024,2207.340088,71.7004013,245.3890076,0,2.6503401,1413.150024,3.3750501,0.039282,11,147.1138394,Individual Air-Conditioning System,,,0,24,144,NONE
40.63,1.608846822,1,579,1,4348,120.6103592,30,1997,287.6929932,892.7529907,283.2520142,6002.410156,0,2.6503401,1401.459961,2.6437399,0.0648481,21,463.2146012,Individual Air-Conditioning System,3,1,,,,NONE
40.66,1.609167374,1,299,1,228,119.3565063,18,1994,1638.180054,1778.930054,0,186.7339935,0,2.6503401,1407.310059,2.69046,0.0207086,11,346.0303999,,,,,,,NONE
40.68,1.609380944,1,172,1,919,35.0548553,8,1966,103.1610031,920.1359863,175.9219971,713.0410156,169.7330017,2.6861601,1429.219971,2.2980399,0.0234834,21,325.4170259,Individual Air-Conditioning System,,,,,,NONE
40.69,1.60948769,1,153,1,833,57.0252571,16,1983,887.8380127,892.302002,158.0050049,1700.52002,0,2.7936001,1424.469971,3.11588,0.0345532,11,140.5443721,Individual Air-Conditioning System,,,,,,retro_after
40.7,1.609594409,1,77,1,3298,71.6968918,24,1998,853.9160156,1368.410034,0,2132.51001,0,2.5070801,1424.839966,3.9825599,0.0618109,11,163.1733357,Individual Air-Conditioning System,2,0,,,,NONE
40.74,1.610021025,1,268,1,2579,17.2673531,18,1991,2246.959961,1022.280029,244.8300018,282.6820068,169.052002,2.7577901,1421.189941,2.9570301,0.0321877,11,252.923822,Individual Air-Conditioning System,,,,,,NONE
40.83,1.61097938,1,2146,1,9837,106.7130585,21,2011,565.0789795,476.5589905,397.1480103,410.473999,0,2.7577901,1416.439941,3.3236101,0.0774908,11,329.7238353,Individual Air-Conditioning System,10,1,0,24,144,NONE
40.93,1.612041745,1,634,1,2933,69.2856216,19,1995,188.246994,643.9979858,264.2479858,282.0289917,0,2.7577901,1429.219971,2.02757,0.0696274,21,221.6202632,Individual Air-Conditioning System,,,,,,NONE
40.94,1.612147838,1,2065,1,13112,93.827774,20,1992,1299.439941,1372.910034,230.1269989,858.9119873,65.794899,2.7577901,1416.439941,1.97177,0.0347975,21,400.5083862,Individual Air-Conditioning System,4,6,9,10,55,NONE
40.99,1.612677918,1,343,1,742,95.865036,23,1994,2989.330078,2452.429932,71.9804001,2955.649902,0,2.4712601,1405.479981,2.9142699,0.0508993,11,333.2543225,Individual Air-Conditioning System,2,1,,,,NONE
41.01,1.612889769,1,229,1,1968,52.4230499,13,1996,716.6779785,819.7730103,0,285.6329956,0,2.6145301,1422.650024,1.82997,0.0765606,11,289.6732283,Individual Air-Conditioning System,2,0,,,,NONE
41.04,1.613207352,1,103,1,1244,59.2599678,14,1982,948.3220215,807.4359741,213.5809937,219.9850006,0,2.7936001,1423.73999,3.11588,0.0313558,41,190.0887175,Individual Air-Conditioning System,,,,,,NONE
